diseaseCode,diseaseName,originMunicipality,originUf,destMunicipality,destUf,travelType,admissions
E851,Polineuropatia Amiloidotica Familiar,260050,PE,261160,PE,"Outro municipio, mesma UF",6
E851,Polineuropatia Amiloidotica Familiar,261160,PE,261160,PE,Mesmo municipio,9
E851,Polineuropatia Amiloidotica Familiar,270430,AL,261160,PE,Outra UF,5
E851,Polineuropatia Amiloidotica Familiar,310670,MG,310620,MG,"Outro municipio, mesma UF",1
E851,Polineuropatia Amiloidotica Familiar,315780,MG,315780,MG,Mesmo municipio,1
E851,Polineuropatia Amiloidotica Familiar,316120,MG,314560,MG,"Outro municipio, mesma UF",1
E851,Polineuropatia Amiloidotica Familiar,330455,RJ,330455,RJ,Mesmo municipio,1
E851,Polineuropatia Amiloidotica Familiar,352470,SP,352470,SP,Mesmo municipio,1
E851,Polineuropatia Amiloidotica Familiar,352900,SP,352900,SP,Mesmo municipio,3
E851,Polineuropatia Amiloidotica Familiar,412720,PR,412720,PR,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,110009,RO,110004,RO,"Outro municipio, mesma UF",3
G120,Atrofia Muscular Espinhal,110020,RO,110020,RO,Mesmo municipio,2
G120,Atrofia Muscular Espinhal,120010,AC,120040,AC,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,120040,AC,120040,AC,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,130063,AM,130260,AM,"Outro municipio, mesma UF",3
G120,Atrofia Muscular Espinhal,130130,AM,130260,AM,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,130260,AM,130260,AM,Mesmo municipio,19
G120,Atrofia Muscular Espinhal,130290,AM,130260,AM,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,130420,AM,130260,AM,"Outro municipio, mesma UF",3
G120,Atrofia Muscular Espinhal,150010,PA,150140,PA,"Outro municipio, mesma UF",4
G120,Atrofia Muscular Espinhal,150140,PA,150140,PA,Mesmo municipio,17
G120,Atrofia Muscular Espinhal,150390,PA,150680,PA,"Outro municipio, mesma UF",7
G120,Atrofia Muscular Espinhal,210260,MA,211130,MA,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,210530,MA,210530,MA,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,210550,MA,210530,MA,"Outro municipio, mesma UF",5
G120,Atrofia Muscular Espinhal,220180,PI,221100,PI,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,220196,PI,220840,PI,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,220350,PI,220350,PI,Mesmo municipio,6
G120,Atrofia Muscular Espinhal,220350,PI,221100,PI,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,220557,PI,220840,PI,"Outro municipio, mesma UF",5
G120,Atrofia Muscular Espinhal,220780,PI,221100,PI,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,220840,PI,220840,PI,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,220860,PI,221100,PI,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,221090,PI,221100,PI,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,221100,PI,221100,PI,Mesmo municipio,2
G120,Atrofia Muscular Espinhal,230370,CE,230440,CE,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,230420,CE,230420,CE,Mesmo municipio,2
G120,Atrofia Muscular Espinhal,230420,CE,230440,CE,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,230440,CE,230440,CE,Mesmo municipio,4
G120,Atrofia Muscular Espinhal,231130,CE,230440,CE,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,240580,RN,240810,RN,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,241480,RN,240810,RN,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,250750,PB,250750,PB,Mesmo municipio,2
G120,Atrofia Muscular Espinhal,260005,PE,261160,PE,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,260050,PE,261160,PE,"Outro municipio, mesma UF",7
G120,Atrofia Muscular Espinhal,260190,PE,260410,PE,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,260220,PE,261160,PE,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,260290,PE,261160,PE,"Outro municipio, mesma UF",3
G120,Atrofia Muscular Espinhal,260350,PE,261160,PE,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,260400,PE,261160,PE,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,260410,PE,261160,PE,"Outro municipio, mesma UF",15
G120,Atrofia Muscular Espinhal,260520,PE,261160,PE,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,260600,PE,261160,PE,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,260610,PE,261160,PE,"Outro municipio, mesma UF",8
G120,Atrofia Muscular Espinhal,260640,PE,261160,PE,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,260680,PE,261160,PE,"Outro municipio, mesma UF",11
G120,Atrofia Muscular Espinhal,260750,PE,261160,PE,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,260790,PE,261160,PE,"Outro municipio, mesma UF",8
G120,Atrofia Muscular Espinhal,260890,PE,261160,PE,"Outro municipio, mesma UF",11
G120,Atrofia Muscular Espinhal,260940,PE,261160,PE,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,260960,PE,261160,PE,"Outro municipio, mesma UF",6
G120,Atrofia Muscular Espinhal,260970,PE,261160,PE,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,261070,PE,261160,PE,"Outro municipio, mesma UF",4
G120,Atrofia Muscular Espinhal,261110,PE,261110,PE,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,261110,PE,261160,PE,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,261160,PE,261160,PE,Mesmo municipio,165
G120,Atrofia Muscular Espinhal,261290,PE,261160,PE,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,261360,PE,261160,PE,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,261390,PE,261160,PE,"Outro municipio, mesma UF",4
G120,Atrofia Muscular Espinhal,261410,PE,261160,PE,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,261450,PE,261160,PE,"Outro municipio, mesma UF",7
G120,Atrofia Muscular Espinhal,261600,PE,261160,PE,"Outro municipio, mesma UF",23
G120,Atrofia Muscular Espinhal,261640,PE,261160,PE,"Outro municipio, mesma UF",13
G120,Atrofia Muscular Espinhal,270140,AL,270430,AL,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,270430,AL,261160,PE,Outra UF,5
G120,Atrofia Muscular Espinhal,280030,SE,280030,SE,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,280067,SE,280030,SE,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,280480,SE,280030,SE,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,280540,SE,280030,SE,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,280670,SE,280030,SE,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,290115,BA,292740,BA,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,290405,BA,292740,BA,"Outro municipio, mesma UF",3
G120,Atrofia Muscular Espinhal,290520,BA,293330,BA,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,292400,BA,292740,BA,"Outro municipio, mesma UF",3
G120,Atrofia Muscular Espinhal,292740,BA,292740,BA,Mesmo municipio,2
G120,Atrofia Muscular Espinhal,292975,BA,292740,BA,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,293050,BA,292740,BA,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,310670,MG,310620,MG,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,311150,MG,310620,MG,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,311750,MG,310620,MG,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,311860,MG,310620,MG,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,312390,MG,310620,MG,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,313050,MG,310620,MG,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,313670,MG,313670,MG,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,316860,MG,310620,MG,"Outro municipio, mesma UF",3
G120,Atrofia Muscular Espinhal,317020,MG,310620,MG,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,317020,MG,530010,DF,Outra UF,1
G120,Atrofia Muscular Espinhal,320120,ES,320120,ES,Mesmo municipio,7
G120,Atrofia Muscular Espinhal,330045,RJ,330455,RJ,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,330095,RJ,330455,RJ,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,330100,RJ,330100,RJ,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,330240,RJ,330240,RJ,Mesmo municipio,4
G120,Atrofia Muscular Espinhal,330330,RJ,330330,RJ,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,330340,RJ,330455,RJ,"Outro municipio, mesma UF",3
G120,Atrofia Muscular Espinhal,330390,RJ,330390,RJ,Mesmo municipio,3
G120,Atrofia Muscular Espinhal,330400,RJ,330630,RJ,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,330455,RJ,330455,RJ,Mesmo municipio,20
G120,Atrofia Muscular Espinhal,330510,RJ,330455,RJ,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,330580,RJ,330455,RJ,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,350330,SP,353870,SP,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,350550,SP,350550,SP,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,350570,SP,355030,SP,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,350780,SP,354340,SP,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,350960,SP,352590,SP,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,351110,SP,351110,SP,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,352340,SP,350950,SP,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,352340,SP,352340,SP,Mesmo municipio,2
G120,Atrofia Muscular Espinhal,352530,SP,352530,SP,Mesmo municipio,7
G120,Atrofia Muscular Espinhal,352940,SP,353060,SP,"Outro municipio, mesma UF",11
G120,Atrofia Muscular Espinhal,353050,SP,354340,SP,"Outro municipio, mesma UF",3
G120,Atrofia Muscular Espinhal,353205,SP,354340,SP,"Outro municipio, mesma UF",4
G120,Atrofia Muscular Espinhal,353870,SP,350950,SP,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,353870,SP,353870,SP,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,354340,SP,354340,SP,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,354890,SP,354890,SP,Mesmo municipio,9
G120,Atrofia Muscular Espinhal,355030,SP,353060,SP,"Outro municipio, mesma UF",11
G120,Atrofia Muscular Espinhal,355030,SP,355030,SP,Mesmo municipio,3
G120,Atrofia Muscular Espinhal,410690,PR,410690,PR,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,411050,PR,410420,PR,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,411155,PR,412810,PR,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,411580,PR,410690,PR,"Outro municipio, mesma UF",3
G120,Atrofia Muscular Espinhal,411840,PR,410690,PR,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,411990,PR,410690,PR,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,412700,PR,410690,PR,"Outro municipio, mesma UF",3
G120,Atrofia Muscular Espinhal,420010,SC,420430,SC,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,420030,SC,420540,SC,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,420130,SC,420910,SC,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,420200,SC,420540,SC,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,420360,SC,420430,SC,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,420540,SC,420540,SC,Mesmo municipio,7
G120,Atrofia Muscular Espinhal,420820,SC,420540,SC,"Outro municipio, mesma UF",3
G120,Atrofia Muscular Espinhal,420890,SC,420890,SC,Mesmo municipio,24
G120,Atrofia Muscular Espinhal,420917,SC,420540,SC,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,420940,SC,420540,SC,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,421190,SC,420540,SC,"Outro municipio, mesma UF",7
G120,Atrofia Muscular Espinhal,421230,SC,420540,SC,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,421280,SC,420540,SC,"Outro municipio, mesma UF",3
G120,Atrofia Muscular Espinhal,421660,SC,420540,SC,"Outro municipio, mesma UF",6
G120,Atrofia Muscular Espinhal,421690,SC,420540,SC,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,421720,SC,420540,SC,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,421750,SC,291080,BA,Outra UF,1
G120,Atrofia Muscular Espinhal,421870,SC,420540,SC,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,421885,SC,420430,SC,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,430463,RS,431490,RS,"Outro municipio, mesma UF",4
G120,Atrofia Muscular Espinhal,430535,RS,431840,RS,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,430790,RS,430790,RS,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,431690,RS,431690,RS,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,431695,RS,431490,RS,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,500270,MS,500270,MS,Mesmo municipio,6
G120,Atrofia Muscular Espinhal,500830,MS,500270,MS,"Outro municipio, mesma UF",3
G120,Atrofia Muscular Espinhal,510340,MT,510340,MT,Mesmo municipio,1
G120,Atrofia Muscular Espinhal,510350,MT,510340,MT,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,510792,MT,510340,MT,"Outro municipio, mesma UF",2
G120,Atrofia Muscular Espinhal,510840,MT,510340,MT,"Outro municipio, mesma UF",5
G120,Atrofia Muscular Espinhal,520025,GO,530010,DF,Outra UF,2
G120,Atrofia Muscular Espinhal,520140,GO,520870,GO,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,520440,GO,520870,GO,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,520510,GO,520870,GO,"Outro municipio, mesma UF",1
G120,Atrofia Muscular Espinhal,520549,GO,530010,DF,Outra UF,2
G120,Atrofia Muscular Espinhal,520620,GO,530010,DF,Outra UF,4
G120,Atrofia Muscular Espinhal,520870,GO,520870,GO,Mesmo municipio,6
G120,Atrofia Muscular Espinhal,521523,GO,530010,DF,Outra UF,3
G120,Atrofia Muscular Espinhal,522185,GO,530010,DF,Outra UF,2
G120,Atrofia Muscular Espinhal,530010,DF,530010,DF,Mesmo municipio,27
G122,Esclerose Lateral Amiotrofica,110002,RO,110002,RO,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,110013,RO,110013,RO,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,110030,RO,110030,RO,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,110140,RO,110020,RO,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,120010,AC,120010,AC,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,120030,AC,120040,AC,"Outro municipio, mesma UF",2
G122,Esclerose Lateral Amiotrofica,120040,AC,120040,AC,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,120042,AC,120020,AC,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,130030,AM,130260,AM,"Outro municipio, mesma UF",5
G122,Esclerose Lateral Amiotrofica,130068,AM,130340,AM,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,130250,AM,130250,AM,Mesmo municipio,2
G122,Esclerose Lateral Amiotrofica,130260,AM,130260,AM,Mesmo municipio,11
G122,Esclerose Lateral Amiotrofica,140010,RR,140010,RR,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,150140,PA,150140,PA,Mesmo municipio,8
G122,Esclerose Lateral Amiotrofica,150150,PA,150140,PA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,150170,PA,150140,PA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,150170,PA,150220,PA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,150220,PA,150140,PA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,150220,PA,150220,PA,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,150240,PA,150240,PA,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,150340,PA,150140,PA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,150520,PA,150140,PA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,150548,PA,150060,PA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,150553,PA,150140,PA,"Outro municipio, mesma UF",12
G122,Esclerose Lateral Amiotrofica,150630,PA,150140,PA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,150655,PA,150220,PA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,150680,PA,150680,PA,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,150747,PA,150747,PA,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,150795,PA,150795,PA,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,150797,PA,130260,AM,Outra UF,1
G122,Esclerose Lateral Amiotrofica,150800,PA,150800,PA,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,150815,PA,150060,PA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,150830,PA,150140,PA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,160030,AP,160030,AP,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,170210,TO,170210,TO,Mesmo municipio,3
G122,Esclerose Lateral Amiotrofica,170310,TO,172100,TO,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,170720,TO,171610,TO,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,170820,TO,170950,TO,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,170950,TO,170950,TO,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,171610,TO,172100,TO,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,210005,MA,211130,MA,"Outro municipio, mesma UF",2
G122,Esclerose Lateral Amiotrofica,210095,MA,211130,MA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,210120,MA,211130,MA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,210160,MA,210160,MA,Mesmo municipio,2
G122,Esclerose Lateral Amiotrofica,210200,MA,211130,MA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,210232,MA,210530,MA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,210300,MA,210300,MA,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,210300,MA,211130,MA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,210350,MA,210350,MA,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,210530,MA,210530,MA,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,210550,MA,210530,MA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,210632,MA,211130,MA,"Outro municipio, mesma UF",8
G122,Esclerose Lateral Amiotrofica,210637,MA,210467,MA,"Outro municipio, mesma UF",2
G122,Esclerose Lateral Amiotrofica,210825,MA,211130,MA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,210860,MA,210860,MA,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,211030,MA,210910,MA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,211120,MA,211130,MA,"Outro municipio, mesma UF",11
G122,Esclerose Lateral Amiotrofica,211130,MA,211130,MA,Mesmo municipio,8
G122,Esclerose Lateral Amiotrofica,211180,MA,210480,MA,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,220140,PI,221100,PI,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,220190,PI,220190,PI,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,220553,PI,221100,PI,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,220570,PI,220770,PI,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,221100,PI,221100,PI,Mesmo municipio,2
G122,Esclerose Lateral Amiotrofica,221120,PI,221100,PI,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,230110,CE,230440,CE,"Outro municipio, mesma UF",2
G122,Esclerose Lateral Amiotrofica,230140,CE,230440,CE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,230260,CE,230440,CE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,230425,CE,230440,CE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,230440,CE,230440,CE,Mesmo municipio,16
G122,Esclerose Lateral Amiotrofica,230500,CE,231290,CE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,230570,CE,230440,CE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,230690,CE,230440,CE,"Outro municipio, mesma UF",2
G122,Esclerose Lateral Amiotrofica,230770,CE,230440,CE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,230790,CE,231290,CE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,230810,CE,230810,CE,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,231090,CE,230190,CE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,231140,CE,231140,CE,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,231170,CE,231170,CE,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,231250,CE,231140,CE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,231290,CE,231290,CE,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,231335,CE,230440,CE,"Outro municipio, mesma UF",2
G122,Esclerose Lateral Amiotrofica,231340,CE,231290,CE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,231400,CE,230730,CE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,240110,RN,240800,RN,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,240200,RN,240810,RN,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,240300,RN,240810,RN,"Outro municipio, mesma UF",2
G122,Esclerose Lateral Amiotrofica,240325,RN,240810,RN,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,240530,RN,240810,RN,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,240590,RN,240810,RN,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,240790,RN,240810,RN,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,240810,RN,240810,RN,Mesmo municipio,14
G122,Esclerose Lateral Amiotrofica,240820,RN,240810,RN,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,240830,RN,240830,RN,Mesmo municipio,2
G122,Esclerose Lateral Amiotrofica,240930,RN,240810,RN,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,240940,RN,240810,RN,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,241142,RN,240810,RN,"Outro municipio, mesma UF",4
G122,Esclerose Lateral Amiotrofica,241200,RN,240810,RN,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,241480,RN,240810,RN,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,250150,PB,251370,PB,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,250400,PB,250400,PB,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,250440,PB,261160,PE,Outra UF,1
G122,Esclerose Lateral Amiotrofica,250450,PB,251370,PB,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,250450,PB,261160,PE,Outra UF,1
G122,Esclerose Lateral Amiotrofica,250510,PB,251370,PB,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,250730,PB,250750,PB,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,250750,PB,250750,PB,Mesmo municipio,2
G122,Esclerose Lateral Amiotrofica,250820,PB,250750,PB,"Outro municipio, mesma UF",2
G122,Esclerose Lateral Amiotrofica,250970,PB,251370,PB,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,251360,PB,251130,PB,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,251460,PB,251370,PB,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,260005,PE,261160,PE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,260180,PE,261390,PE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,260260,PE,261160,PE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,260345,PE,261160,PE,"Outro municipio, mesma UF",5
G122,Esclerose Lateral Amiotrofica,260410,PE,260410,PE,Mesmo municipio,1
G122,Esclerose Lateral Amiotrofica,260410,PE,261160,PE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,260580,PE,261160,PE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,260620,PE,261160,PE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,260680,PE,261160,PE,"Outro municipio, mesma UF",2
G122,Esclerose Lateral Amiotrofica,260720,PE,261160,PE,"Outro municipio, mesma UF",2
G122,Esclerose Lateral Amiotrofica,260750,PE,261160,PE,"Outro municipio, mesma UF",2
G122,Esclerose Lateral Amiotrofica,260760,PE,261160,PE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,260790,PE,261160,PE,"Outro municipio, mesma UF",3
G122,Esclerose Lateral Amiotrofica,260850,PE,261160,PE,"Outro municipio, mesma UF",2
G122,Esclerose Lateral Amiotrofica,260900,PE,261160,PE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,260960,PE,261160,PE,"Outro municipio, mesma UF",2
G122,Esclerose Lateral Amiotrofica,261070,PE,261160,PE,"Outro municipio, mesma UF",2
G122,Esclerose Lateral Amiotrofica,261100,PE,261390,PE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,261130,PE,260940,PE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,261160,PE,261160,PE,Mesmo municipio,12
G122,Esclerose Lateral Amiotrofica,261350,PE,261390,PE,"Outro municipio, mesma UF",1
G122,Esclerose Lateral Amiotrofica,261370,PE,261160,PE,"Outro municipio, mesma UF",10
